Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
1.48870700484865,0.551226340781014,-2.89637604636153,2.01863519097738,-1.0809806650521,1.796855038517,-0.0974314128170936,1.70178253396502,1.51111585888207,1.0974667491741
-0.330593046123496,-1.06175883735116,2.79992326828188,-1.52501158747273,-0.557220669987707,-0.612448287895217,-0.639735274780846,-1.63872895263786,-1.62494055239355,-0.62713281102972
-3.76640076222724,-8.24289429326308,2.89443462393445,-1.96404763570401,3.53418154077025,1.24936726326071,0.811811361568825,-2.55623012015794,-4.7685827623957,-0.272052245403852
4.05450226469273,4.16661326825028,-5.83629267953388,2.64041400087318,-5.78864662710901,5.03803575616682,-2.34486155308384,1.27226958154405,3.36737044204618,4.8710551321555
1.5300679577413,5.91482529524324,0.65270115474918,-0.533711294327573,0.175720754610939,-3.18233754997545,0.340821842636633,1.21486099996964,2.67276324403358,-2.95710652942246
0.824048018116347,0.132240452892342,-2.34425031430789,2.82950304853303,2.74698391759749,-0.420855796204317,1.6862416664986,3.33083744452529,1.1581836790834,-0.13667905602116
2.61716665238065,6.53731975456069,-5.09739981360919,4.73900665420381,1.83274810359299,-0.302906981939014,0.0290329983571546,7.85284715839772,4.97207740918891,-0.726689342368022
-0.307192911478962,0.42758171431911,0.306800072532275,-1.11338697228971,-1.83551435285661,0.777658946881139,-0.833247973633619,-0.268412166132862,0.174254429520116,0.0251294830318268
0.927614287724241,0.554486762229077,0.802013367665408,-3.19261516116946,-8.97483338160085,1.82457117066164,-3.60248010211366,-6.39092345716944,-1.8724246455851,3.93018284574212
-1.64971905584932,0.379293135787225,5.56001993777901,-3.23011283067077,2.6602751547281,-5.14322104300971,1.38401877539484,-1.84798455208092,-1.14551575077824,-3.67640988432461
0.321077532354777,0.80004814211232,2.22008360176781,-1.56002062810381,-2.50448168357592,0.0920721106368917,-0.492612659737162,-2.22631012621069,-0.463944597967791,0.518121348124891
-3.75109139871774,-7.18078478400241,1.55870773854804,-1.90748800271047,1.73504938501488,0.862223837776094,0.0180932681942212,-3.21282240101596,-3.41636741423924,0.121785985134872
-1.38449097011759,0.504346768999989,1.259695625752,-0.0464122630139842,3.77728267104074,-4.3375266749274,1.88875903175713,1.46452510715041,0.828588772958362,-3.63328538993099
-0.658414411082727,-1.4171250018631,0.448780067876436,0.501737775344335,-1.30378256681329,2.66284499241125,-0.666217775040184,-1.33058289331387,-1.41701076331847,1.57281715457174
0.177626291917172,-0.532930212266181,-0.236761041175235,0.188522007643107,1.98791524675549,-0.504116236920693,0.377310027933627,1.30955625264468,0.200415916561584,-0.790594474759684
0.48602962347593,-1.75498719565789,-2.6812685139781,1.29277576207579,0.48243382205892,2.77209985139386,0.284982843152159,2.3113799254969,-0.28235413666027,0.513274148924806
-2.88101947501652,-6.50734682847004,1.9114577922987,-0.824423442885813,3.40647062983103,0.603585161108633,1.43293562974822,-1.4745772125157,-2.39000534114986,-0.587982174446521
-2.33058140706774,-1.41578324722831,4.30430978905216,-3.30695997894417,1.38997524086007,-2.2302728125225,0.709998838595965,-3.11080564055807,-1.72929168106381,-2.21541627189521
0.755611962383134,2.96270298994889,1.78022519768169,-1.22191816213629,-2.08134224987438,-1.76219858127342,-0.651104297604737,-1.34157800524534,0.410649845087533,0.155686822647574
0.769791086692016,1.80090295274294,-0.21652276797083,0.273706204060464,0.283216387576405,-0.882425457379907,0.261849609477567,0.53787246034462,0.481465804474563,-1.60979370294387
-3.73071552172629,-6.58001239722919,4.08518209782035,-2.85568601128468,5.38808922166954,-1.4898337771303,1.31844498811693,-2.00900320823412,-4.49577503610865,-1.88939981870806
0.265841794525468,4.18758824262064,1.48903789982852,0.686237884048631,3.3270803290291,-4.2134955317451,1.81015594231615,1.74186871805727,2.03962965398304,-2.40809824654475
1.80643890362543,3.796335186149,-0.226889156147074,-0.341414593871264,-4.00906133651049,0.113338662148485,-1.82519286355536,-1.04939164594123,0.200021629175536,0.444783740221636
-3.54809007302263,-3.44314396137644,3.3239784410589,-1.97164228211176,-0.910426351317059,-0.638284377961881,0.212700337063673,-3.42919701970742,-2.57416663070238,-0.363789207360809
-0.351898972441396,-2.67199691403285,-3.10087749381477,2.95820826588386,6.0006382181976,0.896348683972781,0.851557544244775,4.63359601349369,1.01609727012843,-0.789197363464984
-0.688476685728338,2.37657979825586,0.687358813885946,-0.65269016205879,4.89898915702505,-3.98881588713753,2.63565551603102,4.10148591123048,1.79554792807102,-3.78748791021091
2.06491280765919,1.18295456985119,-4.63180117614233,2.5316554629752,-1.31831485222938,3.01634676400775,-1.76676788400422,1.87608521727465,1.93803153142317,2.54596820894757
-0.788980725130653,0.148961433843989,3.13117046489045,-1.91960016576728,-1.73647149648868,-2.26294070189902,-0.0426222974296972,-4.10040942313292,-1.45966799283903,-0.807185378637833
-0.851718698107,0.57287640111686,1.58634241355091,0.712690826044594,4.58194536574515,-2.27327797809136,2.39764293059242,2.25685803904009,1.10647379637594,-3.68429877841241
2.04858760007792,0.852328615408632,0.262221622440308,-0.998454132414807,-3.92808776049572,0.882381707217566,-2.02788921104703,-1.96932083168083,-0.359484742790404,0.89096319771494
-0.963702715617677,-0.257825634765424,-0.0956414425796409,0.389193527431238,3.95366351775865,-1.81108025347337,1.79284479969965,0.982645055936481,-0.772195408695372,-1.76943750847079
0.12965031745764,-1.64496314257353,-2.25278261288948,1.58940998886271,1.86224249090094,1.45770897545256,0.182664558599096,1.5273339397532,0.0677969575249743,0.084096644016053
-4.43172987116815,-5.44715728014564,5.41377862992486,-1.94066742422439,2.57069182020949,-2.14327455963743,2.33515858966692,-2.98205406453298,-3.73453679281585,-1.57381416077746
2.09723362498838,8.33896811617754,1.03293530966121,1.1778849520875,2.07125319827366,-4.6638353978621,2.04435493764724,3.38018042521815,3.34784295637513,-2.9923205198582
2.79558540348959,7.04732570531553,0.0905967906509621,-0.566542995893406,-7.62562121387853,0.513532710511132,-2.73525890468726,-3.52337872005221,2.17658110611797,1.99019349587196
0.721121322904659,3.98483400036108,0.999696797145311,0.338173541718419,0.96562075827319,-2.55093719889755,1.12597612863699,1.21277569867523,1.36424275037346,-2.9062930390873
-3.19493199107755,-4.6675946854675,3.98317498432688,-1.25832799114486,3.77822048112973,-1.82226747301295,0.438668676582104,-1.08492003863985,-1.67923028379103,-2.74997481104186
-1.2556792844075,-0.645886200498461,1.84738349023925,-0.515135081750201,2.73099873227834,-0.623603083292742,0.401352696743265,1.61677995042891,-0.342296712220482,-1.28080538212057
