Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100
1.1535926933923,0.175959766869756,-0.480687901586612,-1.30104502417491,-4.42558617950414,1.83632396464361,-1.3768276008479,-3.29161033394788,-8.28136555926958,1.3779778046821,1.61391185410314,-4.26816954799658,0.61254952307846,0.0315787274077099,-1.37495592119295,6.13453742899412,-0.918864500933072,5.91245061528474,7.48856975484864,5.11318129449494,-1.84352991622067,1.07005230411312,-4.92974687762732,-3.50389397029994,0.260259844766578,-3.06121851212261,4.86036902205452,-2.15281169647825,3.12521729564307,5.47563614811765,-1.12048606593341,2.52795024846682,-0.459011369366413,0.875538419641556,2.38683394213831,-2.16150190427256,0.144875635739978,-7.14268208413164,1.6705464073776,-4.56566810005035,0.59150225558689,-2.7421889398406,-0.639872274278935,1.46560257850775,-1.82804559030459,4.46781455015237,-1.10486887686043,1.21342704534401,-0.229684593687053,1.59466952936274,-0.0934712213731295,1.94555499144401,2.24457284461823,2.34565576468049,0.287677856918807,3.89568633781499,-1.57518991524119,-5.28150738594236,0.558891660111445,-0.310335762384967,4.17953014698064,2.3057395311511,5.62405749608682,4.14709129762917,-2.14356581495806,0.239545719509659,0.727176899374081,-0.560451730857071,-2.47029458741661,-1.67722338298065,1.32401608359829,0.806131174475251,-1.35016597427063,-1.17508850190239,-5.82978387153297,0.729398455487915,1.30591827357701,2.22050221490953,-1.91020025470518,-0.986497602379706,1.33530975418364,3.01612188302717,0.769486300438224,-6.55226230143784,0.100006875816138,-0.975592114269227,-2.61911681228176,-0.177647619366934,-2.13637172255666,-5.4758728744629,2.63193784325226,0.224279367339891,4.6312136847047,0.358195067470519,-3.78817759748452,0.298584624071612,-2.18801209954068,-1.58236393880161,1.05782871915037,0.110952109014311
0.990966383329095,0.349454936940836,-0.946089339532688,-1.13678003501688,-3.34693900128925,1.14635328944309,-0.890112889981729,-1.11490826305548,-6.09183087224203,1.35999877004784,0.0933250407945573,-2.26596089969435,1.1999710706857,0.220235540877204,-0.441188304167457,5.30727959499663,-0.0623713191242766,3.04906553371443,4.21046329379453,3.19629555204463,-1.43308768943682,0.714006625204563,-3.62501250619336,-2.02839168638845,0.70666815140519,-2.79178686870442,4.18484409756685,-0.952624157056767,1.79981273778743,3.22283797089134,-0.976131068674825,2.24700480034006,-0.631599147895878,0.0763524232941971,2.2257995821978,-2.49733870001177,0.784149358195326,-4.85058119127985,-0.224407906626863,-2.67273298385111,0.0473115852138897,-1.64492989713607,-1.09788644630857,0.854874138873884,-1.01489557885027,1.74234007779792,-0.461324772183253,0.985298958869853,-0.743815166232371,2.67519573777916,-0.215002568878641,1.39164483400623,1.57025591015231,1.86030347992356,0.557310587037711,3.04443072444674,0.0849329467354386,-1.6927485456414,0.0300739148688142,-1.27149637907455,3.79704785356404,1.23294076632797,3.00850536700545,1.76672607360095,-0.714515629868007,0.519325593970606,1.37553409898537,0.0543695223481716,-1.91512439848099,-0.289129518977593,-0.522302671863449,0.751245292762483,-1.63438153134244,-0.645483226042893,-2.6902532390442,0.77040248816193,1.07525493704528,1.7874684550061,-1.03526087805389,-0.817689061243775,1.04976008203735,2.03080745773324,0.975726267147003,-3.57738679207295,0.516767585548089,-0.401872160846525,-2.75147183568902,0.91147711049865,-1.87917636303649,-2.20337479173881,1.01260946515113,-0.802019862071077,2.61807459273897,-0.0764535966150902,-1.00595490962234,0.903904132513537,-0.299673430182537,-1.34308070498972,1.19787564971934,0.585288721632028
-0.119429040376798,0.147425468855631,-1.44829601413911,0.947967236340031,-4.70282170971437,3.90648149919361,-5.15602050723059,3.33499662677156,-7.92900329475783,0.546240963736452,-4.20986181663034,3.19684244195043,4.05408834467579,-0.806921119675118,4.39262467924698,6.50739324842158,3.24333336005401,3.20198707014955,-1.78303640358324,6.23590626020578,-1.42839496976006,3.66337307432235,-6.17720353131951,-1.05180187802687,-0.0923397878148897,-6.74399260502211,3.32981627951778,1.57349711406357,1.01242024337241,7.02964123228642,-0.649837504248834,-0.716546283755613,-2.11249591866542,2.64370675168974,4.08660367091421,-6.52572688037542,-2.32584130663079,-0.811555319930467,-6.54646102336797,-4.07494141235214,1.3876305742211,6.17853725117791,-0.804976714460298,-0.731714542459834,-0.942362568560409,0.253353069301315,-1.9371992642407,-0.151895471262643,-4.93141147168047,4.96433731133846,-0.530882392085857,-1.27358925001083,2.12882419571886,5.8612993655152,-3.15134325817582,5.33727300221966,5.38197156676136,4.94266648408753,-3.27634012253369,-4.91359770063223,11.6113199361836,1.36341368120574,5.74780136111476,-3.43533792593743,-1.24067799598574,0.111084567368834,1.25049597534112,0.303879363916137,-0.300818112247985,-4.19779861767974,-7.70861485479922,7.19001635225601,-7.60400516619741,-0.85920218684819,-2.67564461899731,0.020018194059133,-4.2758138084264,1.98953564016684,-2.21166254145151,-3.4176194802544,-2.7897018024124,0.739783799468322,0.0814224121677718,-5.14148043519664,3.21396150015653,-0.687900862177261,-8.62942220509129,8.65945465017813,-1.72406003744264,-4.80012547282118,-3.60627801940234,-1.70994654270827,0.479320583547657,0.198860309945177,-0.797376799394008,2.6069642007893,1.16978561382634,0.957916460061021,2.65148795479403,-1.57949831099943
1.04743794699357,-0.549859931114284,-0.362828284896689,0.705802850795818,-0.576624353845605,-4.01499736149056,1.68725101147042,0.0608096959616523,-0.220037129950847,2.61261531566428,-3.2718462891998,0.730957397493915,-2.46487702358904,-1.59491797233383,-4.20595921548758,0.786446356347215,-3.18798678568238,4.09966911331687,4.40978318945612,-2.37078567009648,-2.55843124192977,0.0785576664900966,0.731509968370667,1.35211817956819,2.85492912229898,-1.60577163649406,0.704318417700241,0.754362569551321,2.09195793698625,1.09630661803449,2.10166295360417,-3.02013748938879,-3.38914530738652,-7.44535332312633,-1.59441615674529,1.70712669817477,-1.57389907508139,-1.30050309597946,3.99785540154029,-0.491229537632442,3.32101884574856,-4.30347577360689,-1.06030055034526,-0.937037673991066,-0.383692535292562,1.45189084587298,-0.581297729456957,-0.569799945067972,0.286550585265994,-5.09489350387986,-3.47406326541042,-2.08088846577574,-0.795664018004143,-1.16200067315463,3.71265295808747,-2.73565231889118,-0.281911094127043,-0.632320421279106,2.53609577093585,4.60789378659271,-4.22679322357483,2.92034202899055,-5.54753956791277,-0.195400150415773,-3.12624370368046,-0.907042482885208,0.120847295115199,1.8302796200454,1.26381919583089,-2.99823699203272,3.26298488058986,-3.44985395011929,-0.585313710238002,2.71456115125023,-2.71162448987896,0.0589193977068675,4.58603428502303,-6.18799202998737,-2.75615437312991,3.77000807222556,1.85967227699802,2.30616239907137,-4.82421447216773,-0.251448321838003,-0.0739919362595537,-5.44521056550754,0.400571130349723,-1.07629109096064,0.05168207244136,-1.29913298902452,3.25883680312492,2.53461534256876,-2.22256854456097,2.50304113159331,-3.16332698832603,1.0637472570106,-2.79982682402246,-1.35787873215316,-1.4902373343549,-1.41662419926989
-2.28235468506088,1.84448157963706,-1.17220533332215,-1.05912983217014,-2.04121861669671,5.86005876793441,-3.26644368377357,-1.83410905590543,-2.25299627681796,-1.62270850807888,5.69142653386942,-2.9895227726066,3.36654465825405,3.06306254320163,3.48636924239135,1.71173333074514,3.36550671382085,-1.91423407324128,-1.54618637289381,5.56747405134834,2.25756517141286,-1.04037763658078,-3.40347986259216,-4.3975937150666,-3.34121547997924,0.172357516353004,1.95434099485966,-0.683437554351574,-1.7315587822836,0.481546750130316,-4.37240641640071,6.28477688810328,5.4987204657681,9.75599568187129,2.928917364216,-3.56472724801153,3.52083907789526,-2.7882034720364,-4.43505429333385,-1.60440020413296,-3.84469014853696,2.8197147369565,0.818309314858167,3.04706172333319,-0.939620071651845,-0.344756132298564,-0.838437504501085,0.789949991854524,0.478571533214915,6.24709527322834,3.83471751672219,3.75747794839139,1.2999567477055,1.81436867418835,-4.06611119343413,4.96286951097268,-1.50080514608269,-2.11431643937839,-3.08112620838823,-4.80448211067113,6.77756825383831,-3.48220150267889,9.40422338672547,3.16150301128015,3.25759606660032,1.78603633075098,1.63414408738227,-2.01790379854966,-2.39239142993371,2.94410831777847,-2.64367296355288,4.17272040316602,0.725087214008127,-4.16044873423807,0.216168332322219,-0.256244415176538,-4.23496991979952,8.75336123814719,3.00018135831462,-4.41908692719665,-0.240040603633395,-1.08894324508742,6.59771023212335,-2.15770772392018,0.5723668152162,4.86860638912874,-0.884272774695923,-1.01877996655839,-1.34404955877207,-0.854678752296799,-2.59771957933703,-2.23501064616664,4.91812973663303,-2.28976720099623,3.59143287898121,-1.83415863437824,1.49694502221705,3.0680566901882,1.37154228540854,3.40117887830901
-1.53704878203292,0.717454332590533,0.465607197176228,0.875207254188199,4.17044695142577,0.914250508265849,-1.39262593519788,1.37289658721264,6.15423376341755,-3.13559383783348,1.22110754737166,3.0295114601937,2.34709636792113,1.500886939571,3.94385922172026,-5.11809229254233,3.12738588658005,-7.17743447046532,-8.63957206587705,-0.34621237914063,3.41831334440761,-0.649986347717202,4.47722281966948,2.15832295867739,-1.49821750463687,2.07270002979316,-3.93317209489841,2.01405685651231,-4.42809472822135,-3.67102553234283,-0.779769454073384,-0.928850619996905,3.03307823832789,5.09997651037329,-0.015663724610546,-0.135140906375095,0.233988595059101,5.97819966635185,-4.88041386721763,2.78212611641601,-3.15995724516675,6.50747372192275,1.42949076046109,0.353095303710642,1.67302453253247,-3.9397183206967,1.01255461715201,-0.63292123572501,0.491330210610022,2.35833334713652,3.26153618345566,-0.704941269779843,0.408679274841673,-0.752250678110253,-2.32914059535925,-1.45588182159426,1.06355688349957,4.74597297862912,-1.91584674276904,-2.41852578698261,1.62747831869238,-3.71144586420099,0.243504436881215,-4.51832390507608,3.35938326913596,0.938243934319562,-0.231969244282234,-1.25886400874839,0.536459556572008,2.82208287389134,-3.06042022680517,2.39457240106924,1.50717962989609,-0.0464337333294811,6.16981761482626,-0.0909035536719263,-5.08974794678309,3.14273881586278,3.98407406090422,-0.8394564852697,-2.97671023813945,-3.32528422832158,2.39033207836792,4.69299112077697,0.541294759087446,4.51539025680067,1.22052627499237,0.940143525433213,1.5593679027891,4.29597808063843,-4.36613927914761,-0.536160416300234,-1.61646186636651,-0.965016896986854,4.38980863021027,-0.552088014561504,3.89216352440011,2.7423620865916,1.13810435503119,0.410303942923535
0.913020911264153,1.70535219582781,0.180284076779227,-2.71650026047314,-0.216800285145767,0.350623187538771,2.68336247010209,-5.72151940937635,-2.71989196304384,-0.0619522053636947,6.58929078141867,-8.11055268880702,-2.01979710669206,0.997024008111832,-3.21796816939282,1.14445048461795,-3.14683064893886,1.34661582293514,6.74636487489768,0.744326146829221,-1.63025261129122,-3.63409998374711,-1.60017482455342,-3.88723384020863,0.160630887779951,3.28263294490665,1.56101788714712,-3.8570046770887,2.44613982864221,-0.923436682726834,-1.96103151736646,6.91515852201382,1.41104274484917,1.28812315588783,-0.421020976460551,3.17802890592451,3.49464494975083,-7.98593815182406,6.42545498572086,-1.80718817321253,-2.61521021585262,-8.45286457013254,1.32828403937603,3.34296305208522,-1.51865901109393,3.87210244560016,0.508550403185347,2.30875061672576,4.40402376065182,-0.689720264792578,1.61188021961831,2.99265504062705,-1.01884565710592,-1.91774928493759,0.696172380659526,-0.589891900924361,-6.39435872356308,-10.4111941747215,2.56173945774835,2.80049964053805,-3.99646647073335,-0.0505274208123694,3.61090318375867,8.54057489743779,-0.186860109361848,-0.556123932744711,-0.258568219955416,-2.15087200222821,-3.9886787921038,3.59176993217952,6.9664937443971,-6.24894532694995,4.88208915240645,-3.04642852613157,-3.09167854167876,-0.178131425374388,4.46574700431517,1.7377839819538,-0.495517780037436,0.061494870172384,3.66559257374475,2.26895307997878,2.34077294909105,-3.5092461415195,-3.59580678449452,2.06095462299538,4.46488940226645,-8.15311062973992,-0.833850721854464,-0.936249555879071,4.68006625560997,-0.55821193760725,3.75720880011566,-0.81661462628947,-1.86389331420169,-4.07101552942882,-2.45539476166502,-2.75212408571488,0.139128416749588,4.51526691000805
0.514836008138864,-1.02632861933302,0.807032053187193,1.48175144353272,4.10266215324639,-0.709302163560664,0.293315858864122,2.98946069448738,6.89317987697691,-0.335903060725994,-2.6353574248809,5.37423600350813,-0.078704756630311,-0.436227077255257,1.48394975827718,-5.18255575258292,1.04849686425067,-4.13767775136852,-6.01484270587323,-3.80319837628598,3.18816890622401,0.135331532067617,4.23373189822164,3.82005099994695,-0.341810700115121,1.51665964770074,-5.50325559835085,2.0489093214539,-3.22998457632392,-3.78260839887354,1.62338441777632,-3.26770585063351,0.334264225529195,0.0345650832260773,-1.56463647228531,1.68672546688861,-0.790309499269119,7.4869242944714,-3.31572916608521,3.4082275683147,-0.208023106627203,5.32282737567002,0.538176798792417,-3.02697671852943,2.101245868336,-3.87172744482884,0.511562630795087,-1.5719036588518,0.287031176197177,-0.513705667163773,0.875621674112048,-2.82379075691542,-0.205718190854341,-1.87549331437264,-0.455956134227775,-2.8893248607732,2.08981493657662,5.85927132306123,-1.75670839310153,-0.710611678426288,-1.76691164731492,-0.993777380470228,-4.60430577154802,-5.8816462408988,0.726229077628703,-0.112511795941538,-0.297254821841341,1.40185383885277,2.24747122151161,0.171775901717166,-3.00122682893364,1.4248722611835,-0.192000712170074,1.87156713400907,5.03044395741346,-1.2308060208362,-2.51788181813427,-1.95406832756787,1.67246221533101,1.50963857225272,-2.05365425300981,-2.76756591525949,-0.94283147558453,4.9697577092072,1.05620445927289,-0.26407809572343,0.695605520924806,3.71325872575861,2.27037744682966,3.66750109383928,-3.66333836361271,-0.289214512240788,-5.19515521030418,-0.250718119742835,2.84368800852898,-0.542151962768186,2.85339193860342,2.16449361352712,-1.75574885742149,-2.11992033789561
-1.51986406517193,1.70673559460537,0.0392309247143045,-2.31934827375123,-0.340312942808436,1.85304855341007,0.194836252566442,-2.01405214964999,-0.197988893728654,-1.14956649368586,5.74263066090291,-5.58227312837229,0.730264626513831,1.92573090583642,0.453678637396501,0.308322986630712,-0.488203091490215,-1.97715136463543,1.66448039954875,1.86115706224801,1.53819609918709,-2.40295927835832,0.0872136708645733,-3.12795335529591,-1.84115285410305,2.83944061602333,1.31227712878003,-1.19227581303057,-0.283099800796135,-1.81691297116941,-2.70075560539756,4.69253771219006,3.11398059043,5.80784845839846,0.8469417508003,1.17366277178353,3.30758095207847,-2.34723553452248,0.530562337016035,-0.439346186619362,-3.42994216034055,-2.12006822486182,0.705917181753139,3.04534795499793,-0.379089350172253,0.468489325457046,0.423284999036946,2.26054827478275,2.78988286064257,2.7041596381739,3.22804958728759,3.37087543456684,-0.466809750016653,-1.72303787882006,-1.45374689061954,2.11462838828712,-3.02761027639008,-3.97440463438294,-1.02978197415342,-0.574744576511104,-0.655754416975891,-2.72748087798305,5.56869708794454,3.84392610521791,2.26939446826411,0.298083580769206,0.723974984892446,-2.02596898723926,-1.80963698076619,3.51992950314801,2.36683141817218,-2.01668945261999,3.37740009791042,-2.66805776003845,-0.106442804037613,-0.19228577942247,-0.214347225540235,5.25337143126275,2.48546705917923,-1.39384589100044,0.798042701127277,0.321276701486397,4.65207259716752,-0.159851113958419,-1.93321463773001,5.32499830639685,2.50736006403299,-5.33154685812052,0.0691323285016169,0.847751569760328,0.553737549195527,-0.824807647929811,3.56440654038004,-1.55823367499345,1.92383721950211,-3.23200849761073,0.908576155767532,0.515073787684798,-0.0235974529578829,4.06458636755596
-0.973625099613499,-0.36750931967977,1.11664820435866,-0.660584073766033,1.77499110496428,1.29109185473651,-0.809901445616164,0.716499981802922,2.29835194909104,-2.24770806185782,2.85482261394076,0.168331854214654,0.898608714209359,1.97528264757216,2.29811998752636,-2.27114986527603,3.55434657053357,-3.84605210083376,-4.3975570497863,-0.641817064822462,2.54542875525662,0.107425945558596,0.724893086746229,-0.00369850745662924,-1.59012857291963,2.37121575517513,-1.66305546910395,0.653693561045821,-2.90226430231633,-1.50928779038357,-1.25897461638093,1.00929020882255,2.97417210329706,4.6216934171152,0.661959075455141,0.0588131807783838,2.26442182295398,2.20443248075782,-2.19312192960728,0.847607267783001,-2.47688303986647,3.66854779867959,-0.0992399698247069,1.25908744019923,0.482495966472726,-2.17965268830565,-0.0363016787557062,-0.242863686827141,0.394711549465355,1.84668325254476,1.15175612400515,0.57932408653918,0.0294886048109549,-0.0313188486951897,-1.92383046960637,-0.283604128089527,0.287318390854875,1.74774853704892,-2.08194640237677,-1.79416415584044,1.62622322524204,-2.31837450718575,1.42445112763044,-0.94062667076605,2.88605278658471,-0.172091007944795,0.516031148063952,-1.08399239107133,0.362118793604091,1.82797955539486,-2.2375431119833,0.865642914994182,1.05717187195288,-1.60194229790759,2.68874911829117,-0.422041519563372,-2.84379535852989,2.80747254802601,2.61850618653138,-2.03235906090301,-1.67007156390672,-2.22022641372216,2.76153034315378,1.04833705379205,-0.579768727284539,3.94392699491175,0.326885753312283,0.0219144015912194,0.587156872459298,0.776361306034005,-2.40915973776168,-1.21004147478255,-0.431518662744847,-0.267571062301151,2.93298339191626,-1.55144925860666,1.57845320807213,2.21552556348427,0.50194079438931,1.50826998613897
